Time,Weight
250,17.0
251,17.0
252,17.0
253,17.0
254,17.0
255,17.0
256,17.0
257,17.0
258,17.0
259,17.0
260,17.0
261,17.0
262,17.0
263,17.0
264,17.0
265,11.0
266,11.0
267,11.0
268,11.0
269,11.0
270,11.0
271,11.0
272,11.0
273,11.0
274,11.0
275,11.0
276,11.0
277,11.0
278,11.0
279,11.0
280,11.0
281,11.0
282,11.0
283,11.0
284,11.0
285,11.0
286,11.0
287,11.0
288,11.0
289,3.0
290,3.0
291,3.0
292,3.0
293,3.0
294,3.0
295,3.0
296,3.0
297,3.0
298,3.0
299,3.0
300,3.0
301,3.0
302,3.0
303,3.0
304,3.0
305,3.0
306,3.0
307,3.0
308,3.0
309,3.0
310,3.0
311,3.0
312,3.0
313,5.0
314,5.0
315,5.0
316,5.0
317,5.0
318,5.0
319,5.0
320,5.0
321,5.0
322,5.0
323,5.0
324,5.0
325,5.0
326,5.0
327,5.0
328,5.0
329,5.0
330,5.0
331,5.0
332,5.0
333,5.0
334,5.0
335,5.0
336,5.0
337,4.0
338,4.0
339,4.0
340,4.0
341,4.0
342,4.0
343,4.0
344,4.0
345,4.0
346,4.0
347,4.0
348,4.0
349,4.0
350,4.0
351,4.0
352,4.0
353,4.0
354,4.0
355,4.0
356,4.0
357,4.0
358,4.0
359,4.0
360,4.0
361,2.0
362,2.0
363,2.0
364,2.0
365,2.0
366,2.0
367,2.0
368,2.0
369,2.0
370,2.0
371,2.0
372,2.0
373,2.0
374,2.0
375,2.0
376,2.0
377,2.0
378,2.0
379,2.0
380,2.0
381,2.0
382,2.0
383,2.0
384,2.0
385,4.0
386,4.0
387,4.0
388,4.0
389,4.0
390,4.0
391,4.0
392,4.0
393,4.0
394,4.0
395,4.0
396,4.0
397,4.0
398,4.0
399,4.0
400,4.0
401,4.0
402,4.0
403,4.0
404,4.0
405,4.0
406,4.0
407,4.0
408,4.0
409,8.0
410,8.0
411,8.0
412,8.0
413,8.0
414,8.0
415,8.0
416,8.0
417,8.0
418,8.0
419,8.0
420,8.0
421,8.0
422,8.0
423,8.0
424,8.0
425,8.0
426,8.0
427,8.0
428,8.0
429,8.0
430,8.0
431,8.0
432,8.0
433,12.0
434,12.0
435,12.0
436,12.0
437,12.0
438,12.0
439,12.0
440,12.0
441,12.0
442,12.0
443,12.0
444,12.0
445,12.0
446,12.0
447,12.0
448,12.0
449,12.0
450,12.0
451,12.0
452,12.0
453,12.0
454,12.0
455,12.0
456,12.0
457,4.0
458,4.0
459,4.0
460,4.0
461,4.0
462,4.0
463,4.0
464,4.0
465,4.0
466,4.0
467,4.0
468,4.0
469,4.0
470,4.0
471,4.0
472,4.0
473,4.0
474,4.0
475,4.0
476,4.0
477,4.0
478,4.0
479,4.0
480,4.0
481,10.0
482,10.0
483,10.0
484,10.0
485,10.0
486,10.0
487,10.0
488,10.0
489,10.0
490,10.0
491,10.0
492,10.0
493,10.0
494,10.0
495,10.0
496,10.0
497,10.0
498,10.0
499,10.0
500,10.0
501,10.0
502,10.0
503,10.0
504,10.0
505,8.0
506,8.0
507,8.0
508,8.0
509,8.0
510,8.0
511,8.0
512,8.0
513,8.0
514,8.0
515,8.0
516,8.0
517,8.0
518,8.0
519,8.0
520,8.0
521,8.0
522,8.0
523,8.0
524,8.0
525,8.0
526,8.0
527,8.0
528,8.0
529,8.0
530,8.0
531,8.0
532,8.0
533,8.0
534,8.0
535,8.0
536,8.0
537,8.0
538,8.0
539,8.0
540,8.0
541,8.0
542,8.0
543,8.0
544,8.0
545,8.0
546,8.0
547,8.0
548,8.0
549,8.0
550,8.0
551,8.0
552,8.0
553,2.0
554,2.0
555,2.0
556,2.0
557,2.0
558,2.0
559,2.0
560,2.0
561,2.0
562,2.0
563,2.0
564,2.0
565,2.0
566,2.0
567,2.0
568,2.0
569,2.0
570,2.0
571,2.0
572,2.0
573,2.0
574,2.0
575,2.0
576,2.0
577,3.0
578,3.0
579,3.0
580,3.0
581,3.0
582,3.0
583,3.0
584,3.0
585,3.0
586,3.0
587,3.0
588,3.0
589,3.0
590,3.0
591,3.0
592,3.0
593,3.0
594,3.0
595,3.0
596,3.0
597,3.0
598,3.0
599,3.0
600,3.0
601,5.0
602,5.0
603,5.0
604,5.0
605,5.0
606,5.0
607,5.0
608,5.0
609,5.0
610,5.0
611,5.0
612,5.0
613,5.0
614,5.0
615,5.0
616,5.0
617,5.0
618,5.0
619,5.0
620,5.0
621,5.0
622,5.0
623,5.0
624,5.0
625,6.0
626,6.0
627,6.0
628,6.0
629,6.0
630,6.0
631,6.0
632,6.0
633,6.0
634,6.0
635,6.0
636,6.0
637,6.0
638,6.0
639,6.0
640,6.0
641,6.0
642,6.0
643,6.0
644,6.0
645,6.0
646,6.0
647,6.0
648,6.0
649,6.0
650,6.0
651,6.0
652,6.0
653,6.0
654,6.0
655,6.0
656,6.0
657,6.0
658,6.0
659,6.0
660,6.0
661,6.0
662,6.0
663,6.0
664,6.0
665,6.0
666,6.0
667,6.0
668,6.0
669,6.0
670,6.0
671,6.0
672,6.0
673,13.0
674,13.0
675,13.0
676,13.0
677,13.0
678,13.0
679,13.0
680,13.0
681,13.0
682,13.0
683,13.0
684,13.0
685,13.0
686,13.0
687,13.0
688,13.0
689,13.0
690,13.0
691,13.0
692,13.0
693,13.0
694,13.0
695,13.0
696,13.0
697,17.0
698,17.0
699,17.0
700,17.0
701,17.0
702,17.0
703,17.0
704,17.0
705,17.0
706,17.0
707,17.0
708,17.0
709,17.0
710,17.0
711,17.0
712,17.0
713,17.0
714,17.0
715,17.0
716,17.0
717,17.0
718,17.0
719,17.0
720,17.0
721,10.0
722,10.0
723,10.0
724,10.0
725,10.0
726,10.0
727,10.0
728,10.0
729,10.0
730,10.0
731,10.0
732,10.0
733,10.0
734,10.0
735,10.0
736,10.0
737,10.0
738,10.0
739,10.0
740,10.0
741,10.0
742,10.0
743,10.0
744,10.0
745,11.0
746,11.0
747,11.0
748,11.0
749,11.0
750,11.0
751,11.0
752,11.0
753,11.0
754,11.0
755,11.0
756,11.0
757,11.0
758,11.0
759,11.0
760,11.0
761,11.0
762,11.0
763,11.0
764,11.0
765,11.0
766,11.0
767,11.0
768,11.0
769,19.0
770,19.0
771,19.0
772,19.0
773,19.0
774,19.0
775,19.0
776,19.0
777,19.0
778,19.0
779,19.0
780,19.0
781,19.0
782,19.0
783,19.0
784,19.0
785,19.0
786,19.0
787,19.0
788,19.0
789,19.0
790,19.0
791,19.0
792,19.0
793,12.0
794,12.0
795,12.0
796,12.0
797,12.0
798,12.0
799,12.0
800,12.0
801,12.0
802,12.0
803,12.0
804,12.0
805,12.0
806,12.0
807,12.0
808,12.0
809,12.0
810,12.0
811,12.0
812,12.0
813,12.0
814,12.0
815,12.0
816,12.0
817,12.0
818,12.0
819,12.0
820,12.0
821,12.0
822,12.0
823,12.0
824,12.0
825,12.0
826,12.0
827,12.0
828,12.0
829,12.0
830,12.0
831,12.0
832,12.0
833,12.0
834,12.0
835,12.0
836,12.0
837,12.0
838,12.0
839,12.0
840,12.0
841,6.0
842,6.0
843,6.0
844,6.0
845,6.0
846,6.0
847,6.0
848,6.0
849,6.0
850,6.0
851,6.0
852,6.0
853,6.0
854,6.0
855,6.0
856,6.0
857,6.0
858,6.0
859,6.0
860,6.0
861,6.0
862,6.0
863,6.0
864,6.0
865,1.0
866,1.0
867,1.0
868,1.0
869,1.0
870,1.0
871,1.0
872,1.0
873,1.0
874,1.0
875,1.0
876,1.0
877,1.0
878,1.0
879,1.0
880,1.0
881,1.0
882,1.0
883,1.0
884,1.0
885,1.0
886,1.0
887,1.0
888,1.0
889,4.0
890,4.0
891,4.0
892,4.0
893,4.0
894,4.0
895,4.0
896,4.0
897,4.0
898,4.0
899,4.0
900,4.0
901,4.0
902,4.0
903,4.0
904,4.0
905,4.0
906,4.0
907,4.0
908,4.0
909,4.0
910,4.0
911,4.0
912,4.0
913,16.0
914,16.0
915,16.0
916,16.0
917,16.0
918,16.0
919,16.0
920,16.0
921,16.0
922,16.0
923,16.0
924,16.0
925,16.0
926,16.0
927,16.0
928,16.0
929,16.0
930,16.0
931,16.0
932,16.0
933,16.0
934,16.0
935,16.0
936,16.0
937,6.0
938,6.0
939,6.0
940,6.0
941,6.0
942,6.0
943,6.0
944,6.0
945,6.0
946,6.0
947,6.0
948,6.0
949,6.0
950,6.0
951,6.0
952,6.0
953,6.0
954,6.0
955,6.0
956,6.0
957,6.0
958,6.0
959,6.0
960,6.0
961,5.0
962,5.0
963,5.0
964,5.0
965,5.0
966,5.0
967,5.0
968,5.0
969,5.0
970,5.0
971,5.0
972,5.0
973,5.0
974,5.0
975,5.0
976,5.0
977,5.0
978,5.0
979,5.0
980,5.0
981,5.0
982,5.0
983,5.0
984,5.0
985,6.0
986,6.0
987,6.0
988,6.0
989,6.0
990,6.0
991,6.0
992,6.0
993,6.0
994,6.0
995,6.0
996,6.0
997,6.0
998,6.0
999,6.0
1000,6.0
1001,6.0
1002,6.0
1003,6.0
1004,6.0
1005,6.0
1006,6.0
1007,6.0
1008,6.0
1009,1.0
1010,1.0
1011,1.0
1012,1.0
1013,1.0
1014,1.0
1015,1.0
1016,1.0
1017,1.0
1018,1.0
1019,1.0
1020,1.0
1021,1.0
1022,1.0
1023,1.0
1024,1.0
1025,1.0
1026,1.0
1027,1.0
1028,1.0
1029,1.0
1030,1.0
1031,1.0
1032,1.0
1033,6.0
1034,6.0
1035,6.0
1036,6.0
1037,6.0
1038,6.0
1039,6.0
1040,6.0
1041,6.0
1042,6.0
1043,6.0
1044,6.0
1045,6.0
1046,6.0
1047,6.0
1048,6.0
1049,6.0
1050,6.0
1051,6.0
1052,6.0
1053,6.0
1054,6.0
1055,6.0
1056,6.0
1057,8.0
1058,8.0
1059,8.0
1060,8.0
1061,8.0
1062,8.0
1063,8.0
1064,8.0
1065,8.0
1066,8.0
1067,8.0
1068,8.0
1069,8.0
1070,8.0
1071,8.0
1072,8.0
1073,8.0
1074,8.0
1075,8.0
1076,8.0
1077,8.0
1078,8.0
1079,8.0
1080,8.0
1081,11.0
1082,11.0
1083,11.0
1084,11.0
1085,11.0
1086,11.0
1087,11.0
1088,11.0
1089,11.0
1090,11.0
1091,11.0
1092,11.0
1093,11.0
1094,11.0
1095,11.0
1096,11.0
1097,11.0
1098,11.0
1099,11.0
1100,11.0
1101,11.0
1102,11.0
1103,11.0
1104,11.0
1105,1.0
1106,1.0
1107,1.0
1108,1.0
1109,1.0
1110,1.0
1111,1.0
1112,1.0
1113,1.0
1114,1.0
1115,1.0
1116,1.0
1117,1.0
1118,1.0
1119,1.0
1120,1.0
1121,1.0
1122,1.0
1123,1.0
1124,1.0
1125,1.0
1126,1.0
1127,1.0
1128,1.0
1129,3.0
1130,3.0
1131,3.0
1132,3.0
1133,3.0
1134,3.0
1135,3.0
1136,3.0
1137,3.0
1138,3.0
1139,3.0
1140,3.0
1141,3.0
1142,3.0
1143,3.0
1144,3.0
1145,3.0
1146,3.0
1147,3.0
1148,3.0
1149,3.0
1150,3.0
1151,3.0
1152,3.0
1153,11.0
1154,11.0
1155,11.0
1156,11.0
1157,11.0
1158,11.0
1159,11.0
1160,11.0
1161,11.0
1162,11.0
1163,11.0
1164,11.0
1165,11.0
1166,11.0
1167,11.0
1168,11.0
1169,11.0
1170,11.0
1171,11.0
1172,11.0
1173,11.0
1174,11.0
1175,11.0
1176,11.0
1177,6.0
1178,6.0
1179,6.0
1180,6.0
1181,6.0
1182,6.0
1183,6.0
1184,6.0
1185,6.0
1186,6.0
1187,6.0
1188,6.0
1189,6.0
1190,6.0
1191,6.0
1192,6.0
1193,6.0
1194,6.0
1195,6.0
1196,6.0
1197,6.0
1198,6.0
1199,6.0
1200,6.0
